,datetime,m_water_vx,m_water_vy,m_lat,m_lon
194,2024-05-30 17:13:58.980,0.0859629521023734,0.0324801733053332,59.992378337904775,-23.966408339654315
195,2024-05-30 17:13:59.050,0.0859629521023734,0.0324801733053332,59.992378337904775,-23.966408339654315
196,2024-05-30 17:13:59.063,0.0859629521023734,0.0324801733053332,59.992378337904775,-23.966408339654315
197,2024-05-30 17:13:59.100,0.08596295210237341,0.0324801733053332,59.992378337904775,-23.966408339654315
198,2024-05-30 17:13:59.140,0.0859629521023734,0.0324801733053332,59.992378337904775,-23.966408339654315
199,2024-05-30 17:13:59.170,0.0859629521023734,0.0324801733053332,59.992378337904775,-23.966408339654315
200,2024-05-30 17:13:59.220,0.0859629521023734,0.0324801733053332,59.992378337904775,-23.966408339654315
201,2024-05-30 17:13:59.270,0.0859629521023734,0.0324801733053332,59.992378337904775,-23.966408339654315
202,2024-05-30 17:13:59.300,0.0859629521023734,0.0324801733053332,59.992378337904775,-23.966408339654315
203,2024-05-30 17:21:31.420,0.125269740422085,0.0281272954825894,59.99091833790706,-23.954398339486964
204,2024-05-30 17:21:31.523,0.125269740422085,0.0281272954825894,59.99091833790706,-23.954398339486964
205,2024-05-30 17:21:31.526,0.125269740422085,0.0281272954825894,59.99091833790706,-23.954398339486964
206,2024-05-30 17:21:31.700,0.125269740422085,0.0281272954825894,59.99091833790706,-23.954398339486964
207,2024-05-30 17:21:31.918,0.125269740422085,0.0281272954825894,59.99091833790706,-23.954398339486964
208,2024-05-30 17:21:32.110,0.125269740422085,0.0281272954825894,59.99091833790706,-23.954398339486964
209,2024-05-30 17:21:32.171,0.125269740422085,0.0281272954825894,59.99091833790706,-23.954398339486964
210,2024-05-30 19:19:08.237,0.167743282704463,-0.0408158094894094,59.988170004575096,-23.944275006015467
211,2024-05-30 19:19:08.663,0.167743282704463,-0.0408158094894094,59.988170004575096,-23.944275006015467
212,2024-05-30 19:19:09.385,0.167743282704463,-0.0408158094894094,59.988170004575096,-23.944275006015467
213,2024-05-30 20:52:01.598,0.0800924145417387,0.116222795135052,59.98411228101978,-23.96434624814328
214,2024-05-30 20:52:01.627,0.0800924145417387,0.116222795135052,59.98411228101978,-23.96434624814328
215,2024-05-30 20:52:01.939,0.0800924145417387,0.116222795135052,59.98411228101978,-23.96434624814328
216,2024-05-30 20:52:02.000,0.0800924145417387,0.116222795135052,59.98411228101978,-23.96434624814328
217,2024-05-30 20:52:02.159,0.0800924145417387,0.116222795135052,59.98411228101978,-23.96434624814328
218,2024-05-30 21:00:41.433,0.0557270994750734,-0.0457605725498387,59.99090000458391,-23.907773338875337
219,2024-05-30 21:00:41.700,0.0557270994750734,-0.0457605725498387,59.99090000458391,-23.907773338875337
220,2024-05-30 21:00:41.760,0.0557270994750734,-0.0457605725498387,59.99090000458391,-23.907773338875337
221,2024-05-30 21:00:42.020,0.0557270994750734,-0.0457605725498387,59.99090000458391,-23.907773338875337
222,2024-05-30 21:00:42.132,0.0557270994750734,-0.0457605725498387,59.99090000458391,-23.907773338875337
223,2024-05-30 21:00:42.330,0.0557270994750734,-0.0457605725498387,59.99090000458391,-23.907773338875337
224,2024-05-30 21:00:42.560,0.0557270994750734,-0.0457605725498387,59.99090000458391,-23.907773338875337
225,2024-05-30 21:59:39.730,-0.0264205917094237,-0.100611676135422,60.00009605654192,-23.976162055581447
226,2024-05-30 21:59:39.800,-0.0264205917094237,-0.100611676135422,60.00009605654192,-23.976162055581447
227,2024-05-30 21:59:39.810,-0.0264205917094237,-0.100611676135422,60.00009605654192,-23.976162055581447
228,2024-05-30 21:59:39.820,-0.0264205917094237,-0.100611676135422,60.00009605654192,-23.976162055581447
229,2024-05-30 21:59:39.913,-0.0264205917094237,-0.100611676135422,60.00009605654192,-23.976162055581447
230,2024-05-30 21:59:40.036,-0.0264205917094237,-0.100611676135422,60.00009605654192,-23.976162055581447
